course_id,course_title,course_category,course_level,module_title,lesson_id,lesson_title,lesson_description,quiz_id,quiz_title,question_id,question,option_a,option_b,option_c,option_d,correct_answer,difficulty,points,order_index
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,33c5d157-4ba0-43e7-ac6e-df802925f0ab,Clean Architecture,"Layers, dependency rule, boundaries.",3b2303a2-f49f-40a0-b876-e5de5bbd1b51,Clean Architecture - Quiz,95055952-5c12-4057-9fda-86a275b1ac5b,"Which statement correctly describes ""Clean Architecture"" as taught in Software Engineering & Design Patterns (intermediate)?",This lesson is optional and never assessed in Software Engineering & Design Patterns.,Clean Architecture contradicts all principles of Software Engineering.,This intermediate-level lesson in Software Engineering explains layers with examples shown in the video.,The video states Clean Architecture has no relation to Clean Architecture & Testing.,This intermediate-level lesson in Software Engineering explains layers with examples shown in the video.,easy,1,3
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,33c5d157-4ba0-43e7-ac6e-df802925f0ab,Clean Architecture,"Layers, dependency rule, boundaries.",3b2303a2-f49f-40a0-b876-e5de5bbd1b51,Clean Architecture - Quiz,08abc8be-b760-4df8-aa18-e1dfa8672669,"What common mistake should you avoid when working with concepts from ""Clean Architecture""?",Rushing through without noting the key steps shown at 15:00.,Confusing clean architecture with unrelated software engineering concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Clean Architecture is identical to chemical lab safety.,Confusing clean architecture with unrelated software engineering concepts not covered in this video.,easy,1,4
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,ddc05707-a53b-4728-aa92-74308954ed43,Unit Testing with Jest,"TDD, mocks, code coverage.",6fb52591-45ad-4801-a101-4883f54f18a9,Unit Testing with Jest - Quiz,cbea7528-97dd-42cf-9287-eedd702c2b5b,"What is the primary focus of ""Unit Testing with Jest"" in ""Clean Architecture & Testing"" (Software Engineering & Design Patterns)?",Fashion styling,"TDD, mocks, code coverage.",Chemical lab safety,Film directing,"TDD, mocks, code coverage.",easy,1,0
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,ddc05707-a53b-4728-aa92-74308954ed43,Unit Testing with Jest,"TDD, mocks, code coverage.",6fb52591-45ad-4801-a101-4883f54f18a9,Unit Testing with Jest - Quiz,a60e48bc-429a-4479-be41-f6af2eadcee1,"In the video for ""Unit Testing with Jest"", which concept is correctly associated with the lesson content?",Understanding TDD — as explained in the lesson video for Unit Testing with Jest.,Using chemical lab safety is the main idea of Unit Testing with Jest.,The video claims Unit Testing with Jest is unrelated to Software Engineering.,The lesson skips tdd entirely.,Understanding TDD — as explained in the lesson video for Unit Testing with Jest.,easy,1,1
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,ddc05707-a53b-4728-aa92-74308954ed43,Unit Testing with Jest,"TDD, mocks, code coverage.",6fb52591-45ad-4801-a101-4883f54f18a9,Unit Testing with Jest - Quiz,adc56ff1-35ab-4324-a738-17dce2183320,"Which task best reflects what you practice in ""Unit Testing with Jest"" (30 min lesson)?",Memorizing Unit Testing with Jest without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding tdd.,Apply tdd to solve a hands-on exercise from Clean Architecture & Testing (covered in 30 min).,Apply tdd to solve a hands-on exercise from Clean Architecture & Testing (covered in 30 min).,easy,1,2
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,ddc05707-a53b-4728-aa92-74308954ed43,Unit Testing with Jest,"TDD, mocks, code coverage.",6fb52591-45ad-4801-a101-4883f54f18a9,Unit Testing with Jest - Quiz,6960499d-fb71-415b-9398-26e81a5442aa,"Which statement correctly describes ""Unit Testing with Jest"" as taught in Software Engineering & Design Patterns (intermediate)?",This lesson is optional and never assessed in Software Engineering & Design Patterns.,Unit Testing with Jest contradicts all principles of Software Engineering.,This intermediate-level lesson in Software Engineering explains tdd with examples shown in the video.,The video states Unit Testing with Jest has no relation to Clean Architecture & Testing.,This intermediate-level lesson in Software Engineering explains tdd with examples shown in the video.,easy,1,3
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,ddc05707-a53b-4728-aa92-74308954ed43,Unit Testing with Jest,"TDD, mocks, code coverage.",6fb52591-45ad-4801-a101-4883f54f18a9,Unit Testing with Jest - Quiz,fd44b9ea-c9b6-4a00-839b-2fc7645e4249,"What common mistake should you avoid when working with concepts from ""Unit Testing with Jest""?",Rushing through without noting the key steps shown at 15:00.,Confusing unit testing with jest with unrelated software engineering concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Unit Testing with Jest is identical to chemical lab safety.,Confusing unit testing with jest with unrelated software engineering concepts not covered in this video.,easy,1,4
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,6eb126fc-7438-44ff-8190-32025c264fcf,Integration and E2E Testing,"Cypress, Playwright.",b76a933d-e0c8-408f-85d4-8f9cdfabae89,Integration and E2E Testing - Quiz,0a2e626f-6943-4878-b42b-47c65ae77b7b,"What is the primary focus of ""Integration and E2E Testing"" in ""Clean Architecture & Testing"" (Software Engineering & Design Patterns)?",Chemical lab safety,Film directing,Fashion styling,"Cypress, Playwright.","Cypress, Playwright.",easy,1,0
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,6eb126fc-7438-44ff-8190-32025c264fcf,Integration and E2E Testing,"Cypress, Playwright.",b76a933d-e0c8-408f-85d4-8f9cdfabae89,Integration and E2E Testing - Quiz,bb10476e-4e42-4887-bf17-8de2ab8b5334,"In the video for ""Integration and E2E Testing"", which concept is correctly associated with the lesson content?",The video claims Integration and E2E Testing is unrelated to Software Engineering.,The lesson skips cypress entirely.,Understanding Cypress — as explained in the lesson video for Integration and E2E Testing.,Using chemical lab safety is the main idea of Integration and E2E Testing.,Understanding Cypress — as explained in the lesson video for Integration and E2E Testing.,easy,1,1
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,6eb126fc-7438-44ff-8190-32025c264fcf,Integration and E2E Testing,"Cypress, Playwright.",b76a933d-e0c8-408f-85d4-8f9cdfabae89,Integration and E2E Testing - Quiz,77f4edfa-8eed-441f-a94e-c756db377663,"Which task best reflects what you practice in ""Integration and E2E Testing"" (30 min lesson)?",Copying code without understanding cypress.,Apply cypress to solve a hands-on exercise from Clean Architecture & Testing (covered in 30 min).,Memorizing Integration and E2E Testing without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Apply cypress to solve a hands-on exercise from Clean Architecture & Testing (covered in 30 min).,easy,1,2
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,6eb126fc-7438-44ff-8190-32025c264fcf,Integration and E2E Testing,"Cypress, Playwright.",b76a933d-e0c8-408f-85d4-8f9cdfabae89,Integration and E2E Testing - Quiz,dada4ead-8243-4ef1-85f0-1b29d37f42a7,"Which statement correctly describes ""Integration and E2E Testing"" as taught in Software Engineering & Design Patterns (intermediate)?",This intermediate-level lesson in Software Engineering explains cypress with examples shown in the video.,The video states Integration and E2E Testing has no relation to Clean Architecture & Testing.,This lesson is optional and never assessed in Software Engineering & Design Patterns.,Integration and E2E Testing contradicts all principles of Software Engineering.,This intermediate-level lesson in Software Engineering explains cypress with examples shown in the video.,easy,1,3
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,6eb126fc-7438-44ff-8190-32025c264fcf,Integration and E2E Testing,"Cypress, Playwright.",b76a933d-e0c8-408f-85d4-8f9cdfabae89,Integration and E2E Testing - Quiz,7a2c15ca-d394-4c0a-9e79-83deccbdb3b6,"What common mistake should you avoid when working with concepts from ""Integration and E2E Testing""?",Skipping video timestamps and guessing answers randomly.,Assuming Integration and E2E Testing is identical to chemical lab safety.,Rushing through without noting the key steps shown at 15:00.,Confusing integration and e2e testing with unrelated software engineering concepts not covered in this video.,Confusing integration and e2e testing with unrelated software engineering concepts not covered in this video.,easy,1,4
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,d711b953-85fb-4c61-b7fa-fe993986e794,Refactoring and Code Smells,Improving existing code.,f0bcdb60-3f3f-46f6-9c7d-7fb92e08d8bf,Refactoring and Code Smells - Quiz,b7d8e766-8321-4351-bedf-aef2908fa290,"What is the primary focus of ""Refactoring and Code Smells"" in ""Clean Architecture & Testing"" (Software Engineering & Design Patterns)?",Chemical lab safety,Film directing,Fashion styling,Improving existing code.,Improving existing code.,easy,1,0
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,d711b953-85fb-4c61-b7fa-fe993986e794,Refactoring and Code Smells,Improving existing code.,f0bcdb60-3f3f-46f6-9c7d-7fb92e08d8bf,Refactoring and Code Smells - Quiz,af50e23c-c2e9-4f6b-b992-68236bf3cf7b,"In the video for ""Refactoring and Code Smells"", which concept is correctly associated with the lesson content?",The video claims Refactoring and Code Smells is unrelated to Software Engineering.,The lesson skips improving existing code entirely.,Understanding Improving existing code — as explained in the lesson video for Refactoring and Code Smells.,Using chemical lab safety is the main idea of Refactoring and Code Smells.,Understanding Improving existing code — as explained in the lesson video for Refactoring and Code Smells.,easy,1,1
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,d711b953-85fb-4c61-b7fa-fe993986e794,Refactoring and Code Smells,Improving existing code.,f0bcdb60-3f3f-46f6-9c7d-7fb92e08d8bf,Refactoring and Code Smells - Quiz,4ea44e3b-c786-4d3b-844a-6c4f7f500871,"Which task best reflects what you practice in ""Refactoring and Code Smells"" (30 min lesson)?",Copying code without understanding improving existing code.,Apply improving existing code to solve a hands-on exercise from Clean Architecture & Testing (covered in 30 min).,Memorizing Refactoring and Code Smells without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Apply improving existing code to solve a hands-on exercise from Clean Architecture & Testing (covered in 30 min).,easy,1,2
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,d711b953-85fb-4c61-b7fa-fe993986e794,Refactoring and Code Smells,Improving existing code.,f0bcdb60-3f3f-46f6-9c7d-7fb92e08d8bf,Refactoring and Code Smells - Quiz,48b86030-320a-433a-82d7-d2662f4afd79,"Which statement correctly describes ""Refactoring and Code Smells"" as taught in Software Engineering & Design Patterns (intermediate)?",This intermediate-level lesson in Software Engineering explains improving existing code with examples shown in the video.,The video states Refactoring and Code Smells has no relation to Clean Architecture & Testing.,This lesson is optional and never assessed in Software Engineering & Design Patterns.,Refactoring and Code Smells contradicts all principles of Software Engineering.,This intermediate-level lesson in Software Engineering explains improving existing code with examples shown in the video.,easy,1,3
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Clean Architecture & Testing,d711b953-85fb-4c61-b7fa-fe993986e794,Refactoring and Code Smells,Improving existing code.,f0bcdb60-3f3f-46f6-9c7d-7fb92e08d8bf,Refactoring and Code Smells - Quiz,bced8443-49f7-4f54-a62b-f503bc07b273,"What common mistake should you avoid when working with concepts from ""Refactoring and Code Smells""?",Skipping video timestamps and guessing answers randomly.,Assuming Refactoring and Code Smells is identical to chemical lab safety.,Rushing through without noting the key steps shown at 15:00.,Confusing refactoring and code smells with unrelated software engineering concepts not covered in this video.,Confusing refactoring and code smells with unrelated software engineering concepts not covered in this video.,easy,1,4
b386e0d2-73c4-49e3-80d3-53ecc2dcd087,Software Engineering & Design Patterns,Software Engineering,intermediate,Professional Practices,ce3aaa9f-086d-4576-add7-81df38287c10,Git and GitHub Workflows,"Branching, rebasing, PRs.",4be68f53-04da-46e0-850f-bc25cd9aced4,Git and GitHub Workflows - Quiz,a5071b6e-7e1a-44ec-8f03-b4ba2f589796,"What is the primary focus of ""Git and GitHub Workflows"" in ""Professional Practices"" (Software Engineering & Design Patterns)?",Film directing,Fashion styling,"Branching, rebasing, PRs.",Chemical lab safety,"Branching, rebasing, PRs.",easy,1,0
